;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V),M1(V)
6541,0.002541,-0.239421,-0.241776,0.00292969
6542,0.002542,-0.242674,-0.245051,0.00292969
6543,0.002543,-0.247553,-0.253239,0.00488281
6544,0.002544,-0.254058,-0.256515,0.00292969
6545,0.002545,-0.260563,-0.264702,0.00390625
6546,0.002546,-0.265442,-0.271253,0.00488281
6547,0.002547,-0.271947,-0.276165,0.00390625
6548,0.002548,-0.278452,-0.282716,0.00390625
6549,0.002549,-0.281705,-0.284353,0.00292969
6550,0.00255,-0.28821,-0.292541,0.00390625
6551,0.002551,-0.293089,-0.295816,0.00292969
6552,0.002552,-0.299594,-0.302367,0.00292969
6553,0.002553,-0.306099,-0.308917,0.00292969
6554,0.002554,-0.310978,-0.317105,0.00683594
6555,0.002555,-0.317484,-0.32038,0.00292969
6556,0.002556,-0.320736,-0.323655,0.00292969
6557,0.002557,-0.325615,-0.331843,0.00683594
6558,0.002558,-0.33212,-0.335118,0.00390625
6559,0.002559,-0.338625,-0.341669,0.00390625
6560,0.00256,-0.345131,-0.349856,0.00390625
6561,0.002561,-0.351636,-0.353132,0.000976563
6562,0.002562,-0.356515,-0.359682,0.00390625
6563,0.002563,-0.359767,-0.364595,0.00390625
6564,0.002564,-0.364646,-0.36787,0.00390625
6565,0.002565,-0.371152,-0.37442,0.00390625
6566,0.002566,-0.377657,-0.38097,0.00390625
6567,0.002567,-0.380909,-0.387521,0.00683594
6568,0.002568,-0.387415,-0.392433,0.00488281
6569,0.002569,-0.39392,-0.398984,0.00488281
6570,0.00257,-0.398799,-0.402259,0.00390625
6571,0.002571,-0.402051,-0.405534,0.00390625
6572,0.002572,-0.408556,-0.412084,0.00390625
6573,0.002573,-0.413435,-0.418635,0.00488281
6574,0.002574,-0.418314,-0.425185,0.0078125
6575,0.002575,-0.424819,-0.430098,0.00488281
6576,0.002576,-0.429698,-0.433373,0.00390625
6577,0.002577,-0.434577,-0.438286,0.00390625
6578,0.002578,-0.439456,-0.443198,0.00390625
6579,0.002579,-0.444335,-0.449749,0.00488281
6580,0.00258,-0.45084,-0.453024,0.00292969
6581,0.002581,-0.457346,-0.459574,0.00292969
6582,0.002582,-0.460598,-0.466125,0.00488281
6583,0.002583,-0.465477,-0.4694,0.00390625
6584,0.002584,-0.471982,-0.474312,0.00292969
6585,0.002585,-0.475235,-0.479225,0.00390625
6586,0.002586,-0.480114,-0.485775,0.00488281
6587,0.002587,-0.484993,-0.490688,0.00488281
6588,0.002588,-0.491498,-0.495601,0.00390625
6589,0.002589,-0.49475,-0.498876,0.00390625
6590,0.00259,-0.501256,-0.503789,0.00292969
6591,0.002591,-0.506135,-0.510339,0.00390625
6592,0.002592,-0.511014,-0.513614,0.00292969
6593,0.002593,-0.514266,-0.518527,0.00390625
6594,0.002594,-0.520771,-0.52344,0.00292969
6595,0.002595,-0.527277,-0.528352,0.000976563
6596,0.002596,-0.530529,-0.533265,0.00292969
6597,0.002597,-0.535408,-0.538178,0.00292969
6598,0.002598,-0.540287,-0.544728,0.00390625
6599,0.002599,-0.54354,-0.548003,0.00390625
6600,0.0026,-0.548418,-0.552916,0.00390625
6601,0.002601,-0.553297,-0.556191,0.00292969
6602,0.002602,-0.559803,-0.562742,0.00390625
6603,0.002603,-0.563055,-0.566017,0.00390625
6604,0.002604,-0.566308,-0.572567,0.00683594
6605,0.002605,-0.572813,-0.575842,0.00390625
6606,0.002606,-0.577692,-0.580755,0.00390625
6607,0.002607,-0.580944,-0.58403,0.00390625
6608,0.002608,-0.58745,-0.59058,0.00390625
6609,0.002609,-0.590702,-0.595493,0.00390625
6610,0.00261,-0.597207,-0.600406,0.00390625
6611,0.002611,-0.60046,-0.602044,0.000976563
6612,0.002612,-0.605339,-0.608594,0.00390625
6613,0.002613,-0.608592,-0.613507,0.00488281
6614,0.002614,-0.61347,-0.618419,0.00488281
6615,0.002615,-0.618349,-0.623332,0.00488281
6616,0.002616,-0.624855,-0.62497,0
6617,0.002617,-0.628107,-0.63152,0.00390625
6618,0.002618,-0.632986,-0.633157,0
6619,0.002619,-0.636239,-0.639708,0.00390625
6620,0.00262,-0.639491,-0.644621,0.00488281
6621,0.002621,-0.645997,-0.647896,0.000976563
6622,0.002622,-0.649249,-0.651171,0.000976563
6623,0.002623,-0.652502,-0.656084,0.00390625
6624,0.002624,-0.655754,-0.659359,0.00390625
6625,0.002625,-0.66226,-0.664271,0.00292969
6626,0.002626,-0.665512,-0.667547,0.00292969
6627,0.002627,-0.668765,-0.672459,0.00390625
6628,0.002628,-0.673644,-0.675735,0.00292969
6629,0.002629,-0.676896,-0.680647,0.00390625
6630,0.00263,-0.683402,-0.683922,0
6631,0.002631,-0.685028,-0.688835,0.00390625
6632,0.002632,-0.691533,-0.69211,0
6633,0.002633,-0.693159,-0.697023,0.00390625
6634,0.002634,-0.696412,-0.700298,0.00390625
6635,0.002635,-0.699665,-0.705211,0.00488281
6636,0.002636,-0.704543,-0.708486,0.00390625
6637,0.002637,-0.711049,-0.711761,0
6638,0.002638,-0.712675,-0.716674,0.00390625
6639,0.002639,-0.71918,-0.719949,0
6640,0.00264,-0.71918,-0.723224,0.00390625
6641,0.002641,-0.722433,-0.726499,0.00390625
6642,0.002642,-0.727312,-0.731412,0.00390625
6643,0.002643,-0.730564,-0.734687,0.00390625
6644,0.002644,-0.737069,-0.7396,0.00292969
6645,0.002645,-0.740322,-0.742875,0.00292969
6646,0.002646,-0.743575,-0.747788,0.00390625
6647,0.002647,-0.746827,-0.751063,0.00390625
6648,0.002648,-0.75008,-0.752701,0.00292969
6649,0.002649,-0.753332,-0.757613,0.00390625
6650,0.00265,-0.758211,-0.760889,0.00292969
6651,0.002651,-0.761464,-0.765801,0.00390625
6652,0.002652,-0.766343,-0.769076,0.00292969
6653,0.002653,-0.766343,-0.772352,0.00683594
6654,0.002654,-0.771222,-0.770714,0
6655,0.002655,-0.774474,-0.778902,0.00390625
6656,0.002656,-0.777727,-0.78054,0.00292969
6657,0.002657,-0.78098,-0.783815,0.00292969
6658,0.002658,-0.782606,-0.78709,0.00390625
6659,0.002659,-0.789111,-0.792003,0.00292969
6660,0.00266,-0.792364,-0.79364,0.000976563
6661,0.002661,-0.792364,-0.798553,0.00683594
6662,0.002662,-0.795616,-0.798553,0.00390625
6663,0.002663,-0.798869,-0.801828,0.00390625
6664,0.002664,-0.800495,-0.806741,0.00683594
6665,0.002665,-0.807,-0.810016,0.00390625
6666,0.002666,-0.810253,-0.813291,0.00390625
6667,0.002667,-0.811879,-0.816566,0.00390625
6668,0.002668,-0.815132,-0.816566,0.000976563
6669,0.002669,-0.816758,-0.819841,0.00390625
6670,0.00267,-0.820011,-0.823117,0.00390625
6671,0.002671,-0.823263,-0.826392,0.00390625
6672,0.002672,-0.826516,-0.829667,0.00390625
6673,0.002673,-0.829769,-0.83458,0.00390625
6674,0.002674,-0.833021,-0.83458,0.000976563
6675,0.002675,-0.834648,-0.837855,0.00390625
6676,0.002676,-0.834648,-0.837855,0.00390625
6677,0.002677,-0.839526,-0.84113,0.000976563
6678,0.002678,-0.839526,-0.844405,0.00390625
6679,0.002679,-0.846032,-0.849318,0.00390625
6680,0.00268,-0.849284,-0.850955,0.000976563
6681,0.002681,-0.850911,-0.854231,0.00390625
6682,0.002682,-0.852537,-0.855868,0.00390625
6683,0.002683,-0.854163,-0.855868,0.000976563
6684,0.002684,-0.857416,-0.859143,0.000976563
6685,0.002685,-0.860668,-0.862418,0.000976563
6686,0.002686,-0.860668,-0.865694,0.00488281
6687,0.002687,-0.865547,-0.868969,0.00390625
6688,0.002688,-0.867174,-0.868969,0.000976563
6689,0.002689,-0.867174,-0.870606,0.00390625
6690,0.00269,-0.8688,-0.872244,0.00390625
6691,0.002691,-0.872053,-0.873881,0.000976563
6692,0.002692,-0.875305,-0.880432,0.00488281
6693,0.002693,-0.878558,-0.880432,0.000976563
6694,0.002694,-0.878558,-0.882069,0.00390625
6695,0.002695,-0.883437,-0.885345,0.000976563
6696,0.002696,-0.88181,-0.886982,0.00488281
6697,0.002697,-0.883437,-0.886982,0.00390625
6698,0.002698,-0.886689,-0.890257,0.00390625
6699,0.002699,-0.889942,-0.893532,0.00390625
6700,0.0027,-0.891568,-0.893532,0.00292969
6701,0.002701,-0.894821,-0.900083,0.00488281
6702,0.002702,-0.896447,-0.898445,0.00292969
6703,0.002703,-0.894821,-0.898445,0.00390625
6704,0.002704,-0.898073,-0.90172,0.00390625
6705,0.002705,-0.8997,-0.90172,0.00292969
6706,0.002706,-0.901326,-0.906633,0.00488281
6707,0.002707,-0.904579,-0.906633,0.00292969
6708,0.002708,-0.902952,-0.906633,0.00390625
6709,0.002709,-0.906205,-0.909908,0.00390625
6710,0.00271,-0.904579,-0.908271,0.00390625
6711,0.002711,-0.907831,-0.911546,0.00390625
6712,0.002712,-0.909457,-0.913183,0.00390625
6713,0.002713,-0.91271,-0.916459,0.00390625
6714,0.002714,-0.91271,-0.916459,0.00390625
6715,0.002715,-0.915963,-0.918096,0.00292969
6716,0.002716,-0.915963,-0.918096,0.00292969
6717,0.002717,-0.915963,-0.918096,0.00292969
6718,0.002718,-0.915963,-0.921371,0.00488281
6719,0.002719,-0.919215,-0.921371,0.00292969
6720,0.00272,-0.922468,-0.926284,0.00390625
6721,0.002721,-0.920842,-0.926284,0.00488281
6722,0.002722,-0.924094,-0.926284,0.00292969
6723,0.002723,-0.922468,-0.926284,0.00390625
6724,0.002724,-0.922468,-0.926284,0.00390625
6725,0.002725,-0.924094,-0.929559,0.00488281
6726,0.002726,-0.925721,-0.931197,0.00488281
6727,0.002727,-0.928973,-0.931197,0.00292969
6728,0.002728,-0.927347,-0.931197,0.00390625
6729,0.002729,-0.927347,-0.934472,0.0078125
6730,0.00273,-0.928973,-0.931197,0.00292969
6731,0.002731,-0.925721,-0.931197,0.00488281
6732,0.002732,-0.930599,-0.936109,0.00488281
6733,0.002733,-0.933852,-0.936109,0.00292969
6734,0.002734,-0.933852,-0.936109,0.00292969
6735,0.002735,-0.933852,-0.936109,0.00292969
6736,0.002736,-0.932226,-0.936109,0.00390625
6737,0.002737,-0.932226,-0.936109,0.00390625
6738,0.002738,-0.935478,-0.939385,0.00390625
6739,0.002739,-0.937105,-0.939385,0.00292969
6740,0.00274,-0.937105,-0.939385,0.00292969
6741,0.002741,-0.937105,-0.939385,0.00292969
6742,0.002742,-0.937105,-0.941022,0.00390625
6743,0.002743,-0.933852,-0.937747,0.00390625
6744,0.002744,-0.935478,-0.936109,0
6745,0.002745,-0.937105,-0.94266,0.00488281
6746,0.002746,-0.937105,-0.941022,0.00390625
6747,0.002747,-0.940357,-0.94266,0.00292969
6748,0.002748,-0.938731,-0.945935,0.0078125
6749,0.002749,-0.938731,-0.94266,0.00390625
6750,0.00275,-0.938731,-0.941022,0.00292969
6751,0.002751,-0.935478,-0.937747,0.00292969
6752,0.002752,-0.937105,-0.94266,0.00488281
6753,0.002753,-0.938731,-0.941022,0.00292969
6754,0.002754,-0.938731,-0.945935,0.0078125
6755,0.002755,-0.940357,-0.94266,0.00292969
6756,0.002756,-0.937105,-0.94266,0.00488281
6757,0.002757,-0.935478,-0.939385,0.00390625
6758,0.002758,-0.932226,-0.936109,0.00390625
6759,0.002759,-0.935478,-0.936109,0
6760,0.00276,-0.935478,-0.941022,0.00488281
6761,0.002761,-0.937105,-0.941022,0.00390625
6762,0.002762,-0.937105,-0.941022,0.00390625
6763,0.002763,-0.937105,-0.939385,0.00292969
6764,0.002764,-0.932226,-0.936109,0.00390625
6765,0.002765,-0.928973,-0.932834,0.00390625
6766,0.002766,-0.930599,-0.934472,0.00390625
6767,0.002767,-0.932226,-0.936109,0.00390625
6768,0.002768,-0.932226,-0.937747,0.00488281
6769,0.002769,-0.932226,-0.934472,0.00292969
6770,0.00277,-0.928973,-0.934472,0.00488281
6771,0.002771,-0.927347,-0.929559,0.00292969
6772,0.002772,-0.927347,-0.929559,0.00292969
6773,0.002773,-0.924094,-0.927922,0.00390625
6774,0.002774,-0.927347,-0.931197,0.00390625
6775,0.002775,-0.928973,-0.931197,0.00292969
6776,0.002776,-0.925721,-0.931197,0.00488281
6777,0.002777,-0.925721,-0.927922,0.00292969
6778,0.002778,-0.922468,-0.926284,0.00390625
6779,0.002779,-0.917589,-0.923009,0.00488281
6780,0.00278,-0.920842,-0.923009,0.00292969
6781,0.002781,-0.919215,-0.924646,0.00488281
6782,0.002782,-0.919215,-0.924646,0.00488281
6783,0.002783,-0.920842,-0.923009,0.00292969
6784,0.002784,-0.915963,-0.919734,0.00390625
6785,0.002785,-0.917589,-0.919734,0.00292969
6786,0.002786,-0.911084,-0.914821,0.00390625
6787,0.002787,-0.91271,-0.914821,0.00292969
6788,0.002788,-0.909457,-0.916459,0.0078125
6789,0.002789,-0.911084,-0.913183,0.00292969
6790,0.00279,-0.909457,-0.914821,0.00488281
6791,0.002791,-0.907831,-0.911546,0.00390625
6792,0.002792,-0.904579,-0.909908,0.00488281
6793,0.002793,-0.904579,-0.906633,0.00292969
6794,0.002794,-0.901326,-0.904996,0.00390625
6795,0.002795,-0.901326,-0.904996,0.00390625
6796,0.002796,-0.8997,-0.903358,0.00390625
6797,0.002797,-0.8997,-0.903358,0.00390625
6798,0.002798,-0.896447,-0.900083,0.00390625
6799,0.002799,-0.893194,-0.898445,0.00488281
6800,0.0028,-0.891568,-0.89517,0.00390625
6801,0.002801,-0.891568,-0.893532,0.00292969
6802,0.002802,-0.888316,-0.891895,0.00390625
6803,0.002803,-0.888316,-0.891895,0.00390625
6804,0.002804,-0.886689,-0.88862,0.000976563
6805,0.002805,-0.883437,-0.886982,0.00390625
6806,0.002806,-0.880184,-0.885345,0.00488281
6807,0.002807,-0.880184,-0.882069,0.000976563
6808,0.002808,-0.875305,-0.880432,0.00488281
6809,0.002809,-0.875305,-0.878794,0.00390625
6810,0.00281,-0.873679,-0.877157,0.00390625
6811,0.002811,-0.872053,-0.875519,0.00390625
6812,0.002812,-0.8688,-0.872244,0.00390625
6813,0.002813,-0.863921,-0.868969,0.00488281
6814,0.002814,-0.863921,-0.868969,0.00488281
6815,0.002815,-0.860668,-0.864056,0.00390625
6816,0.002816,-0.860668,-0.864056,0.00390625
6817,0.002817,-0.855789,-0.860781,0.00488281
6818,0.002818,-0.855789,-0.857506,0.000976563
6819,0.002819,-0.852537,-0.857506,0.00488281
6820,0.00282,-0.849284,-0.852593,0.00390625
6821,0.002821,-0.844405,-0.849318,0.00488281
6822,0.002822,-0.844405,-0.84768,0.00390625
6823,0.002823,-0.841153,-0.84768,0.00683594
6824,0.002824,-0.841153,-0.844405,0.00390625
6825,0.002825,-0.8379,-0.842767,0.00390625
6826,0.002826,-0.834648,-0.837855,0.00390625
6827,0.002827,-0.828142,-0.832942,0.00390625
6828,0.002828,-0.828142,-0.831304,0.00390625
6829,0.002829,-0.82489,-0.829667,0.00390625
6830,0.00283,-0.821637,-0.826392,0.00390625
6831,0.002831,-0.821637,-0.826392,0.00390625
6832,0.002832,-0.818385,-0.821479,0.00390625
6833,0.002833,-0.815132,-0.818204,0.00390625
6834,0.002834,-0.811879,-0.814929,0.00390625
6835,0.002835,-0.808627,-0.811653,0.00390625
6836,0.002836,-0.803748,-0.811653,0.0078125
6837,0.002837,-0.803748,-0.806741,0.00390625
6838,0.002838,-0.800495,-0.806741,0.00683594
6839,0.002839,-0.797243,-0.801828,0.00390625
6840,0.00284,-0.79399,-0.798553,0.00390625
6841,0.002841,-0.790737,-0.79364,0.00292969
6842,0.002842,-0.787485,-0.790365,0.00292969
6843,0.002843,-0.782606,-0.78709,0.00390625
6844,0.002844,-0.779353,-0.783815,0.00390625
6845,0.002845,-0.779353,-0.782177,0.00292969
6846,0.002846,-0.772848,-0.778902,0.00683594
6847,0.002847,-0.769596,-0.773989,0.00390625
6848,0.002848,-0.766343,-0.770714,0.00390625
6849,0.002849,-0.76309,-0.767439,0.00390625
6850,0.00285,-0.758211,-0.764164,0.00683594
6851,0.002851,-0.758211,-0.760889,0.00292969
6852,0.002852,-0.753332,-0.757613,0.00390625
6853,0.002853,-0.75008,-0.754338,0.00390625
6854,0.002854,-0.746827,-0.751063,0.00390625
6855,0.002855,-0.741948,-0.747788,0.00488281
6856,0.002856,-0.738696,-0.742875,0.00390625
6857,0.002857,-0.737069,-0.7396,0.00292969
6858,0.002858,-0.732191,-0.736325,0.00390625
6859,0.002859,-0.730564,-0.73305,0.00292969
6860,0.00286,-0.724059,-0.728137,0.00390625
6861,0.002861,-0.71918,-0.724862,0.00488281
6862,0.002862,-0.715928,-0.719949,0.00390625
6863,0.002863,-0.711049,-0.716674,0.00488281
6864,0.002864,-0.707796,-0.713399,0.00488281
6865,0.002865,-0.704543,-0.710124,0.00488281
6866,0.002866,-0.702917,-0.706849,0.00390625
6867,0.002867,-0.698038,-0.703573,0.00488281
6868,0.002868,-0.694786,-0.697023,0.00292969
6869,0.002869,-0.691533,-0.690473,-0.00195313
6870,0.00287,-0.685028,-0.687198,0.00292969
6871,0.002871,-0.680149,-0.683922,0.00390625
6872,0.002872,-0.678523,-0.682285,0.00390625
6873,0.002873,-0.673644,-0.677372,0.00390625
6874,0.002874,-0.670391,-0.674097,0.00390625
6875,0.002875,-0.663886,-0.669184,0.00488281
6876,0.002876,-0.660633,-0.664271,0.00390625
6877,0.002877,-0.655754,-0.657721,0.00292969
6878,0.002878,-0.650875,-0.659359,0.0078125
6879,0.002879,-0.649249,-0.651171,0.000976563
6880,0.00288,-0.645997,-0.647896,0.000976563
6881,0.002881,-0.639491,-0.642983,0.00390625
6882,0.002882,-0.634612,-0.639708,0.00488281
6883,0.002883,-0.63136,-0.636433,0.00488281
6884,0.002884,-0.628107,-0.63152,0.00390625
6885,0.002885,-0.623228,-0.626607,0.00390625
6886,0.002886,-0.616723,-0.621694,0.00488281
6887,0.002887,-0.61347,-0.616782,0.00390625
6888,0.002888,-0.610218,-0.613507,0.00390625
6889,0.002889,-0.603713,-0.606956,0.00390625
6890,0.00289,-0.60046,-0.605319,0.00390625
6891,0.002891,-0.597207,-0.600406,0.00390625
6892,0.002892,-0.590702,-0.595493,0.00390625
6893,0.002893,-0.585823,-0.59058,0.00390625
6894,0.002894,-0.582571,-0.585668,0.00390625
6895,0.002895,-0.576066,-0.579117,0.00390625
6896,0.002896,-0.571187,-0.575842,0.00390625
6897,0.002897,-0.567934,-0.572567,0.00390625
6898,0.002898,-0.563055,-0.567654,0.00390625
6899,0.002899,-0.559803,-0.564379,0.00390625
6900,0.0029,-0.554924,-0.557829,0.00292969
6901,0.002901,-0.548418,-0.552916,0.00390625
6902,0.002902,-0.541913,-0.546366,0.00390625
6903,0.002903,-0.538661,-0.544728,0.00683594
6904,0.002904,-0.533782,-0.538178,0.00390625
6905,0.002905,-0.530529,-0.533265,0.00292969
6906,0.002906,-0.52565,-0.52999,0.00390625
6907,0.002907,-0.520771,-0.525077,0.00390625
6908,0.002908,-0.515892,-0.520165,0.00390625
6909,0.002909,-0.509387,-0.513614,0.00390625
6910,0.00291,-0.504508,-0.510339,0.00488281
6911,0.002911,-0.498003,-0.503789,0.00488281
6912,0.002912,-0.496377,-0.500514,0.00390625
6913,0.002913,-0.491498,-0.497239,0.00488281
6914,0.002914,-0.484993,-0.490688,0.00488281
6915,0.002915,-0.478487,-0.484138,0.00488281
6916,0.002916,-0.473609,-0.477588,0.00390625
6917,0.002917,-0.46873,-0.472675,0.00390625
6918,0.002918,-0.465477,-0.471037,0.00488281
6919,0.002919,-0.458972,-0.464487,0.00488281
6920,0.00292,-0.455719,-0.461212,0.00488281
6921,0.002921,-0.449214,-0.457937,0.0078125
6922,0.002922,-0.445961,-0.448111,0.00292969
6923,0.002923,-0.436204,-0.441561,0.00488281
6924,0.002924,-0.431325,-0.438286,0.0078125
6925,0.002925,-0.428072,-0.433373,0.00488281
6926,0.002926,-0.423193,-0.430098,0.0078125
6927,0.002927,-0.419941,-0.425185,0.00488281
6928,0.002928,-0.413435,-0.416997,0.00390625
6929,0.002929,-0.40693,-0.413722,0.00683594
6930,0.00293,-0.402051,-0.405534,0.00390625
6931,0.002931,-0.397172,-0.402259,0.00488281
6932,0.002932,-0.390667,-0.397346,0.00683594
6933,0.002933,-0.385788,-0.392433,0.00683594
6934,0.002934,-0.384162,-0.387521,0.00390625
6935,0.002935,-0.374404,-0.38097,0.00683594
6936,0.002936,-0.369525,-0.376058,0.00683594
6937,0.002937,-0.36302,-0.366232,0.00390625
6938,0.002938,-0.359767,-0.362957,0.00390625
6939,0.002939,-0.353262,-0.358044,0.00390625
6940,0.00294,-0.348383,-0.353132,0.00390625
6941,0.002941,-0.343504,-0.348219,0.00390625
6942,0.002942,-0.338625,-0.344944,0.00683594
6943,0.002943,-0.33212,-0.336756,0.00390625
6944,0.002944,-0.325615,-0.330206,0.00390625
6945,0.002945,-0.31911,-0.323655,0.00390625
6946,0.002946,-0.315857,-0.322018,0.00683594
6947,0.002947,-0.309352,-0.315467,0.00683594
6948,0.002948,-0.306099,-0.308917,0.00292969
6949,0.002949,-0.299594,-0.302367,0.00292969
6950,0.00295,-0.293089,-0.299092,0.00683594
6951,0.002951,-0.28821,-0.290904,0.00292969
6952,0.002952,-0.281705,-0.284353,0.00292969
6953,0.002953,-0.276826,-0.281078,0.00390625
6954,0.002954,-0.271947,-0.277803,0.00488281
6955,0.002955,-0.265442,-0.271253,0.00488281
6956,0.002956,-0.258937,-0.26634,0.0078125
6957,0.002957,-0.254058,-0.256515,0.00292969
6958,0.002958,-0.247553,-0.251602,0.00390625
6959,0.002959,-0.242674,-0.246689,0.00390625
6960,0.00296,-0.236168,-0.241776,0.00488281
6961,0.002961,-0.232916,-0.238501,0.00488281
6962,0.002962,-0.224784,-0.231951,0.0078125
6963,0.002963,-0.218279,-0.222125,0.00390625
6964,0.002964,-0.215027,-0.21885,0.00390625
6965,0.002965,-0.206895,-0.2123,0.00488281
6966,0.002966,-0.203642,-0.20575,0.00292969
6967,0.002967,-0.197137,-0.200837,0.00390625
6968,0.002968,-0.190632,-0.194287,0.00390625
6969,0.002969,-0.187379,-0.191011,0.00390625
6970,0.00297,-0.179248,-0.184461,0.00488281
6971,0.002971,-0.172743,-0.179548,0.00683594
6972,0.002972,-0.16949,-0.172998,0.00390625
6973,0.002973,-0.162985,-0.166448,0.00390625
6974,0.002974,-0.158106,-0.163173,0.00488281
6975,0.002975,-0.151601,-0.156622,0.00488281
6976,0.002976,-0.145096,-0.148434,0.00390625
6977,0.002977,-0.13859,-0.143522,0.00488281
6978,0.002978,-0.132085,-0.138609,0.00683594
6979,0.002979,-0.128833,-0.132059,0.00390625
6980,0.00298,-0.122327,-0.125508,0.00390625
6981,0.002981,-0.115822,-0.120596,0.00390625
6982,0.002982,-0.110943,-0.115683,0.00390625
6983,0.002983,-0.104438,-0.11077,0.00683594
6984,0.002984,-0.0979328,-0.10422,0.00683594
6985,0.002985,-0.0930539,-0.0976694,0.00390625
6986,0.002986,-0.0865487,-0.0911191,0.00390625
6987,0.002987,-0.0800435,-0.0862064,0.00683594
6988,0.002988,-0.0751646,-0.0796561,0.00390625
6989,0.002989,-0.0686594,-0.0731058,0.00390625
6990,0.00299,-0.0621542,-0.0698306,0.0078125
6991,0.002991,-0.0589016,-0.0632803,0.00390625
6992,0.002992,-0.0523964,-0.05673,0.00390625
6993,0.002993,-0.0458912,-0.0501797,0.00390625
6994,0.002994,-0.0393859,-0.0436293,0.00390625
6995,0.002995,-0.0328807,-0.0387166,0.00488281
6996,0.002996,-0.0280018,-0.0354415,0.0078125
6997,0.002997,-0.0231229,-0.0272536,0.00390625
6998,0.002998,-0.0166177,-0.0207032,0.00390625
6999,0.002999,-0.0101125,-0.0141529,0.00390625
7000,0.003,-0.00360731,-0.0092402,0.00488281
7001,0.003001,0.0028979,-0.00268989,0.00488281
