;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
2855,-0.001145,-0.771222
2856,-0.001144,-0.767969
2857,-0.001143,-0.76309
2858,-0.001142,-0.759838
2859,-0.001141,-0.754959
2860,-0.00114,-0.751706
2861,-0.001139,-0.748454
2862,-0.001138,-0.745201
2863,-0.001137,-0.738696
2864,-0.001136,-0.735443
2865,-0.001135,-0.733817
2866,-0.001134,-0.727312
2867,-0.001133,-0.724059
2868,-0.001132,-0.720806
2869,-0.001131,-0.715928
2870,-0.00113,-0.709422
2871,-0.001129,-0.707796
2872,-0.001128,-0.701291
2873,-0.001127,-0.699665
2874,-0.001126,-0.696412
2875,-0.001125,-0.689907
2876,-0.001124,-0.686654
2877,-0.001123,-0.680149
2878,-0.001122,-0.67527
2879,-0.001121,-0.673644
2880,-0.00112,-0.670391
2881,-0.001119,-0.66226
2882,-0.001118,-0.659007
2883,-0.001117,-0.654128
2884,-0.001116,-0.649249
2885,-0.001115,-0.645997
2886,-0.001114,-0.642744
2887,-0.001113,-0.637865
2888,-0.001112,-0.632986
2889,-0.001111,-0.626481
2890,-0.00111,-0.619976
2891,-0.001109,-0.616723
2892,-0.001108,-0.611844
2893,-0.001107,-0.608592
2894,-0.001106,-0.603713
2895,-0.001105,-0.60046
2896,-0.001104,-0.593955
2897,-0.001103,-0.58745
2898,-0.001102,-0.582571
2899,-0.001101,-0.577692
2900,-0.0011,-0.574439
2901,-0.001099,-0.567934
2902,-0.001098,-0.566308
2903,-0.001097,-0.559803
2904,-0.001096,-0.553297
2905,-0.001095,-0.548418
2906,-0.001094,-0.545166
2907,-0.001093,-0.540287
2908,-0.001092,-0.535408
2909,-0.001091,-0.528903
2910,-0.00109,-0.52565
2911,-0.001089,-0.517519
2912,-0.001088,-0.51264
2913,-0.001087,-0.507761
2914,-0.001086,-0.504508
2915,-0.001085,-0.499629
2916,-0.001084,-0.493124
2917,-0.001083,-0.486619
2918,-0.001082,-0.480114
2919,-0.001081,-0.473609
2920,-0.00108,-0.470356
2921,-0.001079,-0.465477
2922,-0.001078,-0.462224
2923,-0.001077,-0.455719
2924,-0.001076,-0.45084
2925,-0.001075,-0.442709
2926,-0.001074,-0.439456
2927,-0.001073,-0.431325
2928,-0.001072,-0.428072
2929,-0.001071,-0.424819
2930,-0.00107,-0.418314
2931,-0.001069,-0.411809
2932,-0.001068,-0.403678
2933,-0.001067,-0.398799
2934,-0.001066,-0.39392
2935,-0.001065,-0.389041
2936,-0.001064,-0.385788
2937,-0.001063,-0.380909
2938,-0.001062,-0.372778
2939,-0.001061,-0.36302
2940,-0.00106,-0.359767
2941,-0.001059,-0.353262
2942,-0.001058,-0.35001
2943,-0.001057,-0.345131
2944,-0.001056,-0.338625
2945,-0.001055,-0.333747
2946,-0.001054,-0.327241
2947,-0.001053,-0.320736
2948,-0.001052,-0.312605
2949,-0.001051,-0.310978
2950,-0.00105,-0.304473
2951,-0.001049,-0.299594
2952,-0.001048,-0.291463
2953,-0.001047,-0.284958
2954,-0.001046,-0.280079
2955,-0.001045,-0.273573
2956,-0.001044,-0.268695
2957,-0.001043,-0.263816
2958,-0.001042,-0.25731
2959,-0.001041,-0.250805
2960,-0.00104,-0.2443
2961,-0.001039,-0.237795
2962,-0.001038,-0.23129
2963,-0.001037,-0.228037
2964,-0.001036,-0.221532
2965,-0.001035,-0.215027
2966,-0.001034,-0.210148
2967,-0.001033,-0.20039
2968,-0.001032,-0.195511
2969,-0.001031,-0.189006
2970,-0.00103,-0.187379
2971,-0.001029,-0.179248
2972,-0.001028,-0.172743
2973,-0.001027,-0.166238
2974,-0.001026,-0.159732
2975,-0.001025,-0.154853
2976,-0.001024,-0.148348
2977,-0.001023,-0.145096
2978,-0.001022,-0.13859
2979,-0.001021,-0.132085
2980,-0.00102,-0.12558
2981,-0.001019,-0.117448
2982,-0.001018,-0.11257
2983,-0.001017,-0.106064
2984,-0.001016,-0.101185
2985,-0.001015,-0.0963065
2986,-0.001014,-0.0898013
2987,-0.001013,-0.0816698
2988,-0.001012,-0.0751646
2989,-0.001011,-0.0686594
2990,-0.00101,-0.0637805
2991,-0.001009,-0.0572753
2992,-0.001008,-0.0523964
2993,-0.001007,-0.0475175
2994,-0.001006,-0.0393859
2995,-0.001005,-0.0328807
2996,-0.001004,-0.0247492
2997,-0.001003,-0.0214966
2998,-0.001002,-0.0166177
2999,-0.001001,-0.0101125
3000,-0.001,-0.00523361
3001,-0.000999,0.0012716
3002,-0.000998,0.0110294
3003,-0.000997,0.0175346
3004,-0.000996,0.0207872
3005,-0.000995,0.0256661
3006,-0.000994,0.0321713
3007,-0.000993,0.0386765
3008,-0.000992,0.0451818
3009,-0.000991,0.051687
3010,-0.00099,0.0614448
3011,-0.000989,0.0646974
3012,-0.000988,0.0695763
3013,-0.000987,0.0760815
3014,-0.000986,0.0793341
3015,-0.000985,0.0874656
3016,-0.000984,0.0939708
3017,-0.000983,0.100476
3018,-0.000982,0.106981
3019,-0.000981,0.11186
3020,-0.00098,0.116739
3021,-0.000979,0.121618
3022,-0.000978,0.131376
3023,-0.000977,0.139507
3024,-0.000976,0.146012
3025,-0.000975,0.152518
3026,-0.000974,0.15577
3027,-0.000973,0.159023
3028,-0.000972,0.167154
3029,-0.000971,0.172033
3030,-0.00097,0.181791
3031,-0.000969,0.188296
3032,-0.000968,0.191549
3033,-0.000967,0.196428
3034,-0.000966,0.201307
3035,-0.000965,0.207812
3036,-0.000964,0.214317
3037,-0.000963,0.222449
3038,-0.000962,0.228954
3039,-0.000961,0.233833
3040,-0.00096,0.238712
3041,-0.000959,0.245217
3042,-0.000958,0.250096
3043,-0.000957,0.256601
3044,-0.000956,0.263106
3045,-0.000955,0.269611
3046,-0.000954,0.276117
3047,-0.000953,0.280996
3048,-0.000952,0.284248
3049,-0.000951,0.29238
3050,-0.00095,0.297259
3051,-0.000949,0.303764
3052,-0.000948,0.310269
3053,-0.000947,0.316774
3054,-0.000946,0.321653
3055,-0.000945,0.326532
3056,-0.000944,0.331411
3057,-0.000943,0.337916
3058,-0.000942,0.344421
3059,-0.000941,0.350927
3060,-0.00094,0.355805
3061,-0.000939,0.362311
3062,-0.000938,0.365563
3063,-0.000937,0.370442
3064,-0.000936,0.376947
3065,-0.000935,0.383453
3066,-0.000934,0.389958
3067,-0.000933,0.396463
3068,-0.000932,0.401342
3069,-0.000931,0.406221
3070,-0.00093,0.409473
3071,-0.000929,0.417605
3072,-0.000928,0.42411
3073,-0.000927,0.430615
3074,-0.000926,0.433868
3075,-0.000925,0.438747
3076,-0.000924,0.445252
3077,-0.000923,0.446878
3078,-0.000922,0.45501
3079,-0.000921,0.461515
3080,-0.00092,0.46802
3081,-0.000919,0.472899
3082,-0.000918,0.476152
3083,-0.000917,0.481031
3084,-0.000916,0.48591
3085,-0.000915,0.492415
3086,-0.000914,0.49892
3087,-0.000913,0.505425
3088,-0.000912,0.508678
3089,-0.000911,0.513557
3090,-0.00091,0.516809
3091,-0.000909,0.521688
3092,-0.000908,0.528193
3093,-0.000907,0.534699
3094,-0.000906,0.541204
3095,-0.000905,0.544456
3096,-0.000904,0.549335
3097,-0.000903,0.552588
3098,-0.000902,0.557467
3099,-0.000901,0.563972
3100,-0.0009,0.568851
3101,-0.000899,0.575356
3102,-0.000898,0.578609
3103,-0.000897,0.581861
3104,-0.000896,0.588367
3105,-0.000895,0.593246
3106,-0.000894,0.598124
3107,-0.000893,0.60463
3108,-0.000892,0.609509
3109,-0.000891,0.612761
3110,-0.00089,0.61764
3111,-0.000889,0.619266
3112,-0.000888,0.627398
3113,-0.000887,0.63065
3114,-0.000886,0.637156
3115,-0.000885,0.643661
3116,-0.000884,0.646913
3117,-0.000883,0.650166
3118,-0.000882,0.651792
3119,-0.000881,0.658298
3120,-0.00088,0.664803
3121,-0.000879,0.668055
3122,-0.000878,0.674561
3123,-0.000877,0.681066
3124,-0.000876,0.679439
3125,-0.000875,0.684318
3126,-0.000874,0.687571
3127,-0.000873,0.69245
3128,-0.000872,0.698955
3129,-0.000871,0.703834
3130,-0.00087,0.707087
3131,-0.000869,0.710339
3132,-0.000868,0.713592
3133,-0.000867,0.718471
3134,-0.000866,0.72335
3135,-0.000865,0.726602
3136,-0.000864,0.731481
3137,-0.000863,0.73636
3138,-0.000862,0.739613
3139,-0.000861,0.742865
3140,-0.00086,0.746118
3141,-0.000859,0.750997
3142,-0.000858,0.754249
3143,-0.000857,0.762381
3144,-0.000856,0.762381
3145,-0.000855,0.76726
3146,-0.000854,0.768886
3147,-0.000853,0.772139
3148,-0.000852,0.777018
3149,-0.000851,0.781897
3150,-0.00085,0.786775
3151,-0.000849,0.790028
3152,-0.000848,0.791654
3153,-0.000847,0.794907
3154,-0.000846,0.796533
3155,-0.000845,0.801412
3156,-0.000844,0.806291
3157,-0.000843,0.812796
3158,-0.000842,0.812796
3159,-0.000841,0.817675
3160,-0.00084,0.817675
3161,-0.000839,0.820928
3162,-0.000838,0.825807
3163,-0.000837,0.830686
3164,-0.000836,0.832312
3165,-0.000835,0.838817
3166,-0.000834,0.837191
3167,-0.000833,0.84207
3168,-0.000832,0.84207
3169,-0.000831,0.848575
3170,-0.00083,0.850201
3171,-0.000829,0.853454
3172,-0.000828,0.858333
3173,-0.000827,0.858333
3174,-0.000826,0.859959
3175,-0.000825,0.863212
3176,-0.000824,0.869717
3177,-0.000823,0.871343
3178,-0.000822,0.874596
3179,-0.000821,0.876222
3180,-0.00082,0.877848
3181,-0.000819,0.879475
3182,-0.000818,0.884354
3183,-0.000817,0.88598
3184,-0.000816,0.889232
3185,-0.000815,0.892485
3186,-0.000814,0.892485
3187,-0.000813,0.895738
3188,-0.000812,0.897364
3189,-0.000811,0.900617
3190,-0.00081,0.902243
3191,-0.000809,0.907122
3192,-0.000808,0.907122
3193,-0.000807,0.908748
3194,-0.000806,0.910374
3195,-0.000805,0.913627
3196,-0.000804,0.91688
3197,-0.000803,0.918506
3198,-0.000802,0.921758
3199,-0.000801,0.923385
3200,-0.0008,0.921758
3201,-0.000799,0.925011
3202,-0.000798,0.926637
3203,-0.000797,0.92989
3204,-0.000796,0.933143
3205,-0.000795,0.933143
3206,-0.000794,0.934769
3207,-0.000793,0.934769
3208,-0.000792,0.936395
3209,-0.000791,0.939648
3210,-0.00079,0.941274
3211,-0.000789,0.944527
3212,-0.000788,0.941274
3213,-0.000787,0.944527
3214,-0.000786,0.944527
3215,-0.000785,0.947779
3216,-0.000784,0.949406
3217,-0.000783,0.952658
3218,-0.000782,0.952658
3219,-0.000781,0.952658
3220,-0.00078,0.955911
3221,-0.000779,0.952658
3222,-0.000778,0.954284
3223,-0.000777,0.959163
3224,-0.000776,0.959163
3225,-0.000775,0.96079
3226,-0.000774,0.962416
3227,-0.000773,0.959163
3228,-0.000772,0.959163
3229,-0.000771,0.962416
3230,-0.00077,0.964042
3231,-0.000769,0.967295
3232,-0.000768,0.965669
3233,-0.000767,0.967295
3234,-0.000766,0.964042
3235,-0.000765,0.965669
3236,-0.000764,0.965669
3237,-0.000763,0.970548
3238,-0.000762,0.970548
3239,-0.000761,0.968921
3240,-0.00076,0.968921
3241,-0.000759,0.970548
3242,-0.000758,0.967295
3243,-0.000757,0.970548
3244,-0.000756,0.972174
3245,-0.000755,0.972174
3246,-0.000754,0.9738
3247,-0.000753,0.972174
3248,-0.000752,0.972174
3249,-0.000751,0.970548
3250,-0.00075,0.972174
3251,-0.000749,0.9738
3252,-0.000748,0.9738
3253,-0.000747,0.977053
3254,-0.000746,0.972174
3255,-0.000745,0.972174
3256,-0.000744,0.968921
3257,-0.000743,0.968921
3258,-0.000742,0.970548
3259,-0.000741,0.970548
3260,-0.00074,0.970548
3261,-0.000739,0.970548
3262,-0.000738,0.970548
3263,-0.000737,0.968921
3264,-0.000736,0.967295
3265,-0.000735,0.967295
3266,-0.000734,0.970548
3267,-0.000733,0.967295
3268,-0.000732,0.967295
3269,-0.000731,0.964042
3270,-0.00073,0.964042
3271,-0.000729,0.964042
3272,-0.000728,0.964042
3273,-0.000727,0.962416
3274,-0.000726,0.962416
3275,-0.000725,0.962416
3276,-0.000724,0.959163
3277,-0.000723,0.96079
3278,-0.000722,0.955911
3279,-0.000721,0.955911
3280,-0.00072,0.955911
3281,-0.000719,0.955911
3282,-0.000718,0.952658
3283,-0.000717,0.952658
3284,-0.000716,0.949406
3285,-0.000715,0.949406
3286,-0.000714,0.947779
3287,-0.000713,0.947779
3288,-0.000712,0.944527
3289,-0.000711,0.944527
3290,-0.00071,0.941274
3291,-0.000709,0.941274
3292,-0.000708,0.938021
3293,-0.000707,0.938021
3294,-0.000706,0.936395
3295,-0.000705,0.936395
3296,-0.000704,0.933143
3297,-0.000703,0.931516
3298,-0.000702,0.928264
3299,-0.000701,0.926637
3300,-0.0007,0.925011
3301,-0.000699,0.923385
3302,-0.000698,0.923385
3303,-0.000697,0.921758
3304,-0.000696,0.91688
3305,-0.000695,0.915253
3306,-0.000694,0.912001
3307,-0.000693,0.912001
3308,-0.000692,0.910374
3309,-0.000691,0.908748
3310,-0.00069,0.903869
3311,-0.000689,0.902243
3312,-0.000688,0.89899
3313,-0.000687,0.895738
3314,-0.000686,0.895738
3315,-0.000685,0.894111
3316,-0.000684,0.890859
3317,-0.000683,0.889232
3318,-0.000682,0.88598
3319,-0.000681,0.882727
3320,-0.00068,0.879475
3321,-0.000679,0.876222
3322,-0.000678,0.877848
3323,-0.000677,0.872969
3324,-0.000676,0.869717
3325,-0.000675,0.866464
3326,-0.000674,0.863212
3327,-0.000673,0.859959
3328,-0.000672,0.856706
3329,-0.000671,0.858333
3330,-0.00067,0.853454
3331,-0.000669,0.851828
3332,-0.000668,0.848575
3333,-0.000667,0.84207
3334,-0.000666,0.840443
3335,-0.000665,0.838817
3336,-0.000664,0.835564
3337,-0.000663,0.832312
3338,-0.000662,0.830686
3339,-0.000661,0.82418
3340,-0.00066,0.819301
3341,-0.000659,0.817675
3342,-0.000658,0.817675
3343,-0.000657,0.812796
3344,-0.000656,0.809544
3345,-0.000655,0.806291
3346,-0.000654,0.799786
3347,-0.000653,0.796533
3348,-0.000652,0.793281
3349,-0.000651,0.793281
3350,-0.00065,0.790028
3351,-0.000649,0.786775
3352,-0.000648,0.781897
3353,-0.000647,0.773765
3354,-0.000646,0.773765
3355,-0.000645,0.768886
3356,-0.000644,0.76726
3357,-0.000643,0.764007
3358,-0.000642,0.759128
3359,-0.000641,0.754249
3360,-0.00064,0.747744
3361,-0.000639,0.744492
3362,-0.000638,0.742865
3363,-0.000637,0.737986
3364,-0.000636,0.737986
3365,-0.000635,0.731481
3366,-0.000634,0.728229
3367,-0.000633,0.721723
3368,-0.000632,0.716844
3369,-0.000631,0.713592
3370,-0.00063,0.710339
3371,-0.000629,0.707087
3372,-0.000628,0.703834
3373,-0.000627,0.697329
3374,-0.000626,0.690824
3375,-0.000625,0.687571
3376,-0.000624,0.684318
3377,-0.000623,0.681066
3378,-0.000622,0.677813
3379,-0.000621,0.674561
3380,-0.00062,0.668055
3381,-0.000619,0.663176
3382,-0.000618,0.658298
3383,-0.000617,0.653419
3384,-0.000616,0.650166
3385,-0.000615,0.645287
3386,-0.000614,0.642035
3387,-0.000613,0.635529
3388,-0.000612,0.632277
3389,-0.000611,0.624145
3390,-0.00061,0.622519
3391,-0.000609,0.616014
3392,-0.000608,0.614387
3393,-0.000607,0.607882
3394,-0.000606,0.601377
3395,-0.000605,0.594872
3396,-0.000604,0.591619
3397,-0.000603,0.588367
3398,-0.000602,0.583488
3399,-0.000601,0.580235
3400,-0.0006,0.57373
3401,-0.000599,0.567225
3402,-0.000598,0.560719
3403,-0.000597,0.559093
3404,-0.000596,0.552588
3405,-0.000595,0.550962
3406,-0.000594,0.544456
3407,-0.000593,0.539578
3408,-0.000592,0.533072
3409,-0.000591,0.524941
3410,-0.00059,0.521688
3411,-0.000589,0.516809
3412,-0.000588,0.513557
3413,-0.000587,0.510304
3414,-0.000586,0.500546
3415,-0.000585,0.494041
3416,-0.000584,0.490788
3417,-0.000583,0.484283
3418,-0.000582,0.479404
3419,-0.000581,0.477778
3420,-0.00058,0.471273
3421,-0.000579,0.466394
3422,-0.000578,0.459889
3423,-0.000577,0.453384
3424,-0.000576,0.446878
3425,-0.000575,0.443626
3426,-0.000574,0.438747
3427,-0.000573,0.435494
3428,-0.000572,0.428989
3429,-0.000571,0.422484
3430,-0.00057,0.415979
3431,-0.000569,0.409473
3432,-0.000568,0.404594
3433,-0.000567,0.399716
3434,-0.000566,0.396463
3435,-0.000565,0.388331
3436,-0.000564,0.383453
3437,-0.000563,0.375321
3438,-0.000562,0.368816
3439,-0.000561,0.365563
3440,-0.00056,0.360684
3441,-0.000559,0.354179
3442,-0.000558,0.347674
3443,-0.000557,0.344421
3444,-0.000556,0.33629
3445,-0.000555,0.329785
3446,-0.000554,0.326532
3447,-0.000553,0.321653
3448,-0.000552,0.315148
3449,-0.000551,0.308643
3450,-0.00055,0.302137
3451,-0.000549,0.295632
3452,-0.000548,0.289127
3453,-0.000547,0.284248
3454,-0.000546,0.279369
3455,-0.000545,0.27449
3456,-0.000544,0.269611
3457,-0.000543,0.259854
3458,-0.000542,0.254975
3459,-0.000541,0.250096
3460,-0.00054,0.243591
3461,-0.000539,0.238712
3462,-0.000538,0.233833
3463,-0.000537,0.224075
3464,-0.000536,0.219196
3465,-0.000535,0.212691
3466,-0.000534,0.207812
3467,-0.000533,0.202933
3468,-0.000532,0.198054
3469,-0.000531,0.188296
3470,-0.00053,0.185044
3471,-0.000529,0.178539
3472,-0.000528,0.172033
3473,-0.000527,0.165528
3474,-0.000526,0.159023
3475,-0.000525,0.15577
3476,-0.000524,0.149265
3477,-0.000523,0.14276
3478,-0.000522,0.136255
3479,-0.000521,0.129749
3480,-0.00052,0.121618
3481,-0.000519,0.118365
3482,-0.000518,0.11186
3483,-0.000517,0.106981
3484,-0.000516,0.0972234
3485,-0.000515,0.0939708
3486,-0.000514,0.0874656
3487,-0.000513,0.0809604
3488,-0.000512,0.0744552
3489,-0.000511,0.0695763
3490,-0.00051,0.0646974
3491,-0.000509,0.0565659
3492,-0.000508,0.051687
3493,-0.000507,0.0451818
3494,-0.000506,0.0370502
3495,-0.000505,0.0337976
3496,-0.000504,0.0272924
3497,-0.000503,0.0207872
3498,-0.000502,0.014282
3499,-0.000501,0.00777681
3500,-0.0005,0.0012716
3501,-0.000499,-0.00360731
3502,-0.000498,-0.0101125
3503,-0.000497,-0.0166177
3504,-0.000496,-0.0198703
3505,-0.000495,-0.0280018
3506,-0.000494,-0.034507
3507,-0.000493,-0.0410122
3508,-0.000492,-0.0475175
3509,-0.000491,-0.0523964
3510,-0.00049,-0.0589016
3511,-0.000489,-0.0637805
3512,-0.000488,-0.0702857
3513,-0.000487,-0.0767909
3514,-0.000486,-0.0832961
3515,-0.000485,-0.0898013
3516,-0.000484,-0.0946802
3517,-0.000483,-0.101185
3518,-0.000482,-0.106064
3519,-0.000481,-0.11257
3520,-0.00048,-0.119075
3521,-0.000479,-0.12558
3522,-0.000478,-0.132085
3523,-0.000477,-0.13859
3524,-0.000476,-0.143469
3525,-0.000475,-0.149974
3526,-0.000474,-0.158106
3527,-0.000473,-0.161359
3528,-0.000472,-0.167864
3529,-0.000471,-0.174369
3530,-0.00047,-0.180874
3531,-0.000469,-0.185753
3532,-0.000468,-0.192258
3533,-0.000467,-0.197137
3534,-0.000466,-0.203642
3535,-0.000465,-0.210148
3536,-0.000464,-0.216653
3537,-0.000463,-0.223158
3538,-0.000462,-0.228037
3539,-0.000461,-0.234542
3540,-0.00046,-0.239421
3541,-0.000459,-0.245926
3542,-0.000458,-0.252432
3543,-0.000457,-0.25731
3544,-0.000456,-0.263816
3545,-0.000455,-0.270321
3546,-0.000454,-0.276826
3547,-0.000453,-0.280079
3548,-0.000452,-0.286584
3549,-0.000451,-0.293089
3550,-0.00045,-0.299594
3551,-0.000449,-0.306099
3552,-0.000448,-0.309352
3553,-0.000447,-0.315857
3554,-0.000446,-0.322362
3555,-0.000445,-0.327241
3556,-0.000444,-0.333747
3557,-0.000443,-0.338625
3558,-0.000442,-0.345131
3559,-0.000441,-0.351636
3560,-0.00044,-0.354889
3561,-0.000439,-0.36302
3562,-0.000438,-0.366273
3563,-0.000437,-0.374404
3564,-0.000436,-0.380909
3565,-0.000435,-0.384162
3566,-0.000434,-0.390667
3567,-0.000433,-0.395546
3568,-0.000432,-0.402051
3569,-0.000431,-0.40693
3570,-0.00043,-0.413435
3571,-0.000429,-0.416688
3572,-0.000428,-0.423193
3573,-0.000427,-0.429698
3574,-0.000426,-0.434577
3575,-0.000425,-0.441083
3576,-0.000424,-0.445961
3577,-0.000423,-0.449214
3578,-0.000422,-0.455719
3579,-0.000421,-0.462224
3580,-0.00042,-0.46873
3581,-0.000419,-0.471982
3582,-0.000418,-0.476861
3583,-0.000417,-0.484993
3584,-0.000416,-0.488245
3585,-0.000415,-0.493124
3586,-0.000414,-0.499629
3587,-0.000413,-0.506135
3588,-0.000412,-0.509387
3589,-0.000411,-0.515892
3590,-0.00041,-0.519145
3591,-0.000409,-0.524024
3592,-0.000408,-0.532155
3593,-0.000407,-0.535408
3594,-0.000406,-0.540287
3595,-0.000405,-0.545166
3596,-0.000404,-0.550045
3597,-0.000403,-0.55655
3598,-0.000402,-0.561429
3599,-0.000401,-0.566308
3600,-0.0004,-0.56956
3601,-0.000399,-0.576066
3602,-0.000398,-0.582571
3603,-0.000397,-0.584197
3604,-0.000396,-0.590702
3605,-0.000395,-0.595581
3606,-0.000394,-0.60046
3607,-0.000393,-0.603713
3608,-0.000392,-0.610218
3609,-0.000391,-0.615097
3610,-0.00039,-0.619976
3611,-0.000389,-0.626481
3612,-0.000388,-0.629734
3613,-0.000387,-0.629734
3614,-0.000386,-0.636239
3615,-0.000385,-0.641118
3616,-0.000384,-0.645997
3617,-0.000383,-0.652502
3618,-0.000382,-0.657381
3619,-0.000381,-0.660633
3620,-0.00038,-0.663886
3621,-0.000379,-0.667138
3622,-0.000378,-0.672017
3623,-0.000377,-0.678523
3624,-0.000376,-0.681775
3625,-0.000375,-0.685028
3626,-0.000374,-0.691533
3627,-0.000373,-0.694786
3628,-0.000372,-0.699665
3629,-0.000371,-0.702917
3630,-0.00037,-0.70617
3631,-0.000369,-0.714301
3632,-0.000368,-0.715928
3633,-0.000367,-0.722433
3634,-0.000366,-0.724059
3635,-0.000365,-0.727312
3636,-0.000364,-0.730564
3637,-0.000363,-0.737069
3638,-0.000362,-0.740322
3639,-0.000361,-0.743575
3640,-0.00036,-0.75008
3641,-0.000359,-0.751706
3642,-0.000358,-0.754959
3643,-0.000357,-0.761464
3644,-0.000356,-0.764717
3645,-0.000355,-0.767969
3646,-0.000354,-0.771222
3647,-0.000353,-0.776101
3648,-0.000352,-0.779353
3649,-0.000351,-0.78098
3650,-0.00035,-0.787485
3651,-0.000349,-0.792364
3652,-0.000348,-0.79399
3653,-0.000347,-0.795616
3654,-0.000346,-0.800495
3655,-0.000345,-0.802122
3656,-0.000344,-0.808627
3657,-0.000343,-0.811879
3658,-0.000342,-0.815132
3659,-0.000341,-0.818385
3660,-0.00034,-0.818385
3661,-0.000339,-0.823263
3662,-0.000338,-0.828142
3663,-0.000337,-0.831395
3664,-0.000336,-0.834648
3665,-0.000335,-0.8379
3666,-0.000334,-0.841153
3667,-0.000333,-0.842779
3668,-0.000332,-0.846032
3669,-0.000331,-0.849284
3670,-0.00033,-0.852537
3671,-0.000329,-0.855789
3672,-0.000328,-0.855789
3673,-0.000327,-0.860668
3674,-0.000326,-0.863921
3675,-0.000325,-0.865547
3676,-0.000324,-0.8688
3677,-0.000323,-0.872053
3678,-0.000322,-0.875305
3679,-0.000321,-0.878558
3680,-0.00032,-0.878558
3681,-0.000319,-0.88181
3682,-0.000318,-0.885063
3683,-0.000317,-0.888316
3684,-0.000316,-0.889942
3685,-0.000315,-0.893194
3686,-0.000314,-0.894821
3687,-0.000313,-0.898073
3688,-0.000312,-0.8997
3689,-0.000311,-0.901326
3690,-0.00031,-0.901326
3691,-0.000309,-0.907831
3692,-0.000308,-0.909457
3693,-0.000307,-0.911084
3694,-0.000306,-0.914336
3695,-0.000305,-0.914336
3696,-0.000304,-0.917589
3697,-0.000303,-0.919215
3698,-0.000302,-0.920842
3699,-0.000301,-0.924094
3700,-0.0003,-0.925721
3701,-0.000299,-0.927347
3702,-0.000298,-0.930599
3703,-0.000297,-0.930599
3704,-0.000296,-0.933852
3705,-0.000295,-0.933852
3706,-0.000294,-0.935478
3707,-0.000293,-0.938731
3708,-0.000292,-0.938731
3709,-0.000291,-0.94361
3710,-0.00029,-0.940357
3711,-0.000289,-0.94361
3712,-0.000288,-0.94361
3713,-0.000287,-0.948489
3714,-0.000286,-0.948489
3715,-0.000285,-0.948489
3716,-0.000284,-0.951741
3717,-0.000283,-0.951741
3718,-0.000282,-0.954994
3719,-0.000281,-0.953368
3720,-0.00028,-0.95662
3721,-0.000279,-0.954994
3722,-0.000278,-0.958247
3723,-0.000277,-0.961499
3724,-0.000276,-0.959873
3725,-0.000275,-0.963125
3726,-0.000274,-0.963125
3727,-0.000273,-0.959873
3728,-0.000272,-0.963125
3729,-0.000271,-0.966378
3730,-0.00027,-0.964752
3731,-0.000269,-0.966378
3732,-0.000268,-0.969631
3733,-0.000267,-0.966378
3734,-0.000266,-0.968004
3735,-0.000265,-0.968004
3736,-0.000264,-0.968004
3737,-0.000263,-0.971257
3738,-0.000262,-0.971257
3739,-0.000261,-0.971257
3740,-0.00026,-0.971257
3741,-0.000259,-0.971257
3742,-0.000258,-0.971257
3743,-0.000257,-0.969631
3744,-0.000256,-0.97451
3745,-0.000255,-0.97451
3746,-0.000254,-0.97451
3747,-0.000253,-0.97451
3748,-0.000252,-0.97451
3749,-0.000251,-0.97451
